Tourist_ID,Full_Name,Age,Gender,Nationality,Travel_Purpose,Destination_City,Travel_Start_Date,Travel_End_Date,Transport_Mode,Travel_Agency,Accommodation_Type,Hotel_Name,Nights_Stayed,Total_Trip_Cost_USD,Payment_Mode,Feedback_Score,Phone_Number,Preferred_Language,Special_Requirements,Age_Group
22cefa76-64c9-431e-b8cd-31e6fea5d16c,Peter Franco,36,Male,American,Education,Las Vegas,12/14/2023,12/18/2024,Cruise,MakeMyTrip,Hotel,"Rollins, Lopez and Kent",15,5892.77,Cash,4,6396693081,English,None,21-40
72e64f19-2af8-4f36-af85-54b89af38e4c,Gavin Vasquez,78,Female,American,Leisure,Miami,8/3/2023,5/8/2025,Bus,Expedia,Hostel,Perez-Trujillo,9,1797.87,Cash,2,392-793-2367x43666,French,Assistance Required,61-80
31c9a288-71f9-4c2e-a55a-44fcef6b0bdc,Kristen Lindsey,22,Male,American,Medical,Las Vegas,11/14/2023,12/17/2024,Flight,MakeMyTrip,Airbnb,Hansen-Powell,14,4823.04,Credit Card,4,001-335-724-2980,English,Wheelchair,21-40
11f72def-a3ca-4b5d-a50f-0c69f94f6d20,Timothy Miller,23,Female,American,Leisure,Chicago,5/7/2024,8/13/2024,Cruise,Booking.com,Motel,Davis-Cochran,11,9418.7,Credit Card,1,+1-483-054-3528x2063,German,Assistance Required,21-40
0d2852d1-7034-4362-af9a-1c206dfac825,Michael Watson,39,Male,American,Leisure,San Francisco,5/25/2024,5/21/2025,Train,Travelocity,Hotel,Robertson and Sons,14,8767.71,Debit Card,3,552.901.6306,French,Wheelchair,21-40
ded0b0d1-a955-4d07-8c79-32d713327e31,Paul Schultz,63,Female,American,Leisure,Miami,7/18/2023,1/15/2025,Train,Travelocity,Resort,Johnson-Jones,1,6465.06,Credit Card,1,136-530-8776,English,Diet Food,61-80
248a6d3f-d661-467a-a544-f828277addea,Karen Pitts,59,Female,American,Leisure,New York,3/14/2024,10/11/2024,Bus,Expedia,Airbnb,"Willis, Hernandez and Sullivan",4,5489.96,Cash,3,761.744.9488,German,Assistance Required,41-60
a98a5dbd-c856-4814-aa6d-4ddb6fb59771,Walter Lee,28,Male,American,Business,Miami,4/25/2024,9/18/2024,Car,MakeMyTrip,Hostel,Wade-Fitzgerald,8,744.58,Cash,4,-8510,Spanish,Diet Food,21-40
cf0d2e12-f8ae-4cfe-88df-d19fd28077be,Jason Johnson,27,Female,American,Business,San Francisco,10/18/2023,7/19/2024,Cruise,Booking.com,Motel,Odom and Sons,11,4235.22,Online Payment,1,001-764-531-5419x51414,German,Assistance Required,21-40
6260b6d3-941e-4535-a590-81f3c1c8e31d,Thomas Stewart,21,Male,American,Leisure,Los Angeles,4/25/2024,10/10/2024,Car,Expedia,Hotel,Bailey-Garcia,13,7461.24,Online Payment,5,001-167-407-2575,Spanish,None,21-40
53a43af8-c1af-4ecf-8864-7cbe0b2d1b3a,Joe Stephenson,51,Female,American,Business,Miami,9/2/2023,9/13/2024,Train,Expedia,Motel,"Gonzalez, Smith and Cantrell",2,650.82,Debit Card,4,001-140-119-2476x303,English,Diet Food,41-60
4b2e0b6d-7f0c-4c6f-a0a9-e14240476550,Emma Blair,23,Female,American,Business,New York,10/10/2023,2/24/2025,Flight,Travelocity,Resort,Morgan-Davis,10,2381.08,Online Payment,5,050-355-4005,Spanish,None,21-40
0d887fae-243e-4b61-90f9-5bc5ca101faa,David Klein,53,Female,American,Leisure,Los Angeles,5/28/2024,3/3/2025,Car,Expedia,Hostel,Dunn-Mendez,5,708.66,Online Payment,5,001-860-588-4676x79875,French,Wheelchair,41-60
d21ef7c7-2ec0-4c4e-8ebb-0539156c9c9f,Erin Carlson,21,Female,American,Education,Chicago,6/19/2023,1/16/2025,Cruise,Travelocity,Motel,Anderson Group,10,9874.66,Credit Card,2,226-720-4290x18034,Spanish,None,21-40
bc642bbf-6c55-4706-9699-1e567dc24256,Abigail Hester,45,Male,American,Business,Orlando,7/18/2023,9/28/2024,Flight,Travelocity,Resort,Pope LLC,15,3590.27,Online Payment,1,367-596-7391x4127,French,Wheelchair,41-60
6e05359f-2ae2-47a9-a089-a29e33d422f6,Cynthia Austin,22,Male,American,Leisure,Miami,5/26/2024,6/26/2024,Bus,Travelocity,Hotel,"Bailey, Moore and Henry",4,5899.4,Cash,5,117-118-5184x616,English,Assistance Required,21-40
e360b5f0-9ce7-46b0-b855-105eb2fa1332,Theresa Hunter,61,Male,American,Leisure,Chicago,6/30/2023,11/16/2024,Cruise,MakeMyTrip,Hotel,Sharp Inc,13,5818.32,Debit Card,4,(761)722-1083,German,Diet Food,61-80
bff8f23d-dc27-4437-b5ee-c1c9b866d024,Harry Miller,67,Female,American,Leisure,Las Vegas,12/29/2023,1/24/2025,Car,Booking.com,Hostel,King PLC,14,3964.6,Cash,1,+1-850-489-0236x6482,English,None,61-80
3abf10f6-ae26-4989-a327-79a6e8828ab5,Joshua Tucker,43,Male,American,Business,Orlando,8/19/2023,10/8/2024,Bus,Booking.com,Airbnb,Garcia-Moore,14,8490.1,Credit Card,2,001-450-001-0057,Spanish,Wheelchair,41-60
bcfca1fb-43f8-4b70-93ce-a5770e0384df,Rhonda Blevins,84,Female,American,Leisure,Miami,3/31/2024,4/4/2025,Bus,Booking.com,Hotel,"Larson, Mcconnell and Gomez",3,6381.0,Debit Card,5,(549)428-7552,English,None,>80
bb186cf3-9fc2-48cb-8c42-1bc436f343cc,Brianna Thompson,64,Female,American,Leisure,San Francisco,9/30/2023,3/10/2025,Bus,TripAdvisor,Airbnb,"Zamora, Barry and Williams",10,9043.11,Online Payment,4,001-241-624-5630x347,French,Diet Food,61-80
10d54610-096e-4c16-b6ef-82b3320eb7a1,Kimberly Thornton,67,Male,American,Business,New York,8/23/2023,12/12/2024,Cruise,Booking.com,Hostel,Williams-Hernandez,8,3456.68,Credit Card,1,(928)763-0955,German,Diet Food,61-80
73410463-252c-4c79-8ee9-1908ad420a9d,James Rowe,26,Female,American,Leisure,Los Angeles,1/2/2024,10/3/2024,Flight,Travelocity,Resort,Villegas-Sanders,4,5394.96,Credit Card,4,(769)451-8419x915,German,None,21-40
dfed3d61-a3a6-4ee6-8ca3-ed8528515772,Pamela Griffin,74,Male,American,Leisure,New York,10/25/2023,3/8/2025,Flight,Expedia,Motel,Mcconnell Inc,5,7559.27,Credit Card,1,014-795-7515x208,German,Assistance Required,61-80
c490ca33-dbfe-441f-a719-aa6a0bf727fb,Vanessa Jackson,33,Female,American,Leisure,Miami,10/13/2023,2/8/2025,Cruise,Expedia,Hotel,"Mason, Ramsey and Johnson",5,8574.28,Debit Card,4,001-992-254-0968x3537,German,None,21-40
8c1b6eb6-3272-4b31-b947-c9ca3d4f0506,Mr. Andrew Johnston Jr.,18,Male,American,Medical,New York,3/8/2024,4/6/2025,Car,MakeMyTrip,Resort,"Ramos, Edwards and Williams",11,2902.13,Cash,5,001-830-643-0980x884,English,Assistance Required,0-20
5ddbff55-2531-46f6-a5e9-b8e53a8d70b2,Jacob Garcia,75,Female,American,Leisure,Miami,1/4/2024,6/13/2024,Train,Travelocity,Motel,"Sanchez, Williams and Wright",12,4291.7,Cash,5,433-395-0805,German,None,61-80
0220882d-bf25-492d-9bc3-92f5e8f37811,James Glenn,76,Female,American,Leisure,Los Angeles,3/12/2024,8/17/2024,Flight,Travelocity,Hotel,Coleman-Mullins,13,621.29,Cash,5,180-904-0249x70916,French,Wheelchair,61-80
78710738-b0d4-433d-b729-faccf937cf90,Julia Mack,84,Male,American,Medical,Las Vegas,3/28/2024,11/1/2024,Car,Expedia,Hotel,Hopkins Inc,7,1255.61,Cash,2,(137)915-8477x1943,Spanish,Diet Food,>80
e505268f-4ab1-42d6-a698-2db55e6c6b47,Zachary Deleon,23,Male,American,Leisure,New York,7/21/2023,9/11/2024,Flight,Booking.com,Motel,Maldonado Group,2,8131.14,Debit Card,5,617-784-5490x937,German,None,21-40
952e0fea-ca8e-44fb-81ba-15731b6f1268,Angel Mitchell,18,Female,American,Leisure,Los Angeles,6/6/2023,5/24/2025,Flight,Travelocity,Hotel,Cline PLC,3,5946.34,Cash,5,001-184-065-5386x68619,English,None,0-20
ff94e56c-6687-4806-8b2c-4525863125a7,Mr. John Davis Jr.,28,Male,American,Education,Chicago,7/17/2023,1/21/2025,Flight,MakeMyTrip,Hotel,Chang PLC,10,794.84,Cash,5,001-129-558-7516x348,Spanish,Diet Food,21-40
9120bca6-9832-468a-a4b6-cf338eb1233c,Stephanie Sheppard,20,Female,American,Leisure,Chicago,6/26/2023,7/9/2024,Flight,Expedia,Hostel,Gregory LLC,14,2635.2,Credit Card,5,001-445-241-6974x4252,German,Wheelchair,0-20
dee1dadc-a0af-4d73-9612-ab9edc3eab89,Erika Johnson,30,Female,American,Leisure,Orlando,12/18/2023,2/17/2025,Flight,TripAdvisor,Airbnb,Yang and Sons,6,5138.78,Debit Card,5,+1-986-579-3465x5039,English,Assistance Required,21-40
5c3df0d0-f61c-4fdd-a2be-3f2a47386863,John Richardson,64,Female,American,Leisure,Los Angeles,5/17/2024,7/8/2024,Car,Expedia,Resort,Bailey-Jordan,13,8194.0,Credit Card,1,+1-620-571-8826x24508,Spanish,None,61-80
db254378-a2d0-4a04-a263-f68731a20c3f,Erica Whitehead,56,Male,American,Business,San Francisco,7/1/2023,8/9/2024,Car,Booking.com,Resort,"Powers, Diaz and Singh",6,8371.77,Online Payment,5,3303403275,German,Wheelchair,41-60
f47d670e-da92-4549-b5b8-bceff7411d4d,Tonya Campbell,35,Female,American,Medical,Los Angeles,8/16/2023,7/15/2024,Car,MakeMyTrip,Resort,"Schneider, Reed and Berg",5,1504.83,Online Payment,1,142.304.5340,English,Wheelchair,21-40
0cf1f33e-aede-4124-a763-35bf0c55bd86,Stephanie Richardson,70,Female,American,Leisure,Las Vegas,5/28/2024,6/10/2024,Bus,Expedia,Resort,Chen-Russo,9,8471.14,Debit Card,5,9342123415,Spanish,None,61-80
e831aab2-2c15-4834-b0d9-3be57412d738,Vanessa Reilly,70,Female,American,Business,San Francisco,1/12/2024,6/19/2024,Train,Booking.com,Resort,Erickson LLC,3,8147.59,Cash,1,001-856-311-7197x747,German,Assistance Required,61-80
dcc02f0c-f3e0-45c8-a63e-4496dd6a50eb,Matthew Avila,26,Male,American,Leisure,San Francisco,9/11/2023,5/20/2025,Cruise,MakeMyTrip,Hostel,"Martinez, Chaney and Martinez",5,5088.46,Cash,4,(508)093-6723x9473,English,Wheelchair,21-40
506798c8-23e3-459a-9139-a3b82c082d67,Eddie Padilla,29,Female,American,Leisure,San Francisco,4/23/2024,2/17/2025,Car,Booking.com,Hostel,Marks-Parker,12,3096.99,Cash,5,+1-324-671-5308x567,English,Wheelchair,21-40
9bc9fe14-3c65-482e-934f-5e95fbe66ae0,Shawn Graham,49,Male,American,Leisure,Orlando,6/3/2024,6/18/2024,Cruise,Expedia,Hostel,Jones-Ferguson,3,724.03,Online Payment,2,222.061.5118x5831,English,Diet Food,41-60
1ea3937c-2d00-41e3-8c6a-50c7ffd629ef,Paul Watson III,70,Male,American,Business,New York,12/21/2023,4/17/2025,Bus,Booking.com,Resort,Fields PLC,11,9316.63,Online Payment,5,001-050-062-0589,English,Diet Food,61-80
c2a60e7b-e46d-409c-9e8b-f1d40de16710,David Evans,70,Female,American,Leisure,Orlando,2/8/2024,10/16/2024,Flight,Booking.com,Resort,"Brown, Smith and Ingram",2,4147.59,Debit Card,5,607-748-0462,French,Diet Food,61-80
4ccececc-0c04-4c55-bd16-16c5b2dccb77,Robert Jennings,38,Female,American,Business,Las Vegas,5/31/2024,8/28/2024,Cruise,TripAdvisor,Resort,Taylor-Dominguez,4,8400.3,Cash,1,001-930-114-4453x4172,French,Diet Food,21-40
1f75dc69-0344-40f1-ae63-62b0081d00c1,Matthew Clark,21,Male,American,Education,Chicago,6/18/2023,6/4/2025,Car,TripAdvisor,Hotel,"Vega, Hansen and Nelson",14,1869.99,Credit Card,3,001-335-276-8275x40134,Spanish,Wheelchair,21-40
c9116fb9-0a22-48ae-946a-75a32e0541ae,Mark Cowan,23,Female,American,Leisure,Miami,8/23/2023,1/17/2025,Cruise,Travelocity,Hotel,Erickson-Smith,8,2749.35,Online Payment,5,568.185.9193x05926,English,Wheelchair,21-40
8e31b460-7b70-4f82-be86-b2b845409057,Daniel Cole,23,Female,American,Leisure,New York,2/13/2024,5/24/2025,Flight,Expedia,Motel,Hamilton PLC,5,942.96,Debit Card,5,+1-628-351-1134x9090,English,Assistance Required,21-40
822e96f7-e6fa-4f38-99f6-1203d803c487,Thomas Ramirez,61,Female,American,Leisure,Miami,11/18/2023,8/24/2024,Bus,Booking.com,Hotel,Mccann-Harmon,7,5909.11,Online Payment,5,+1-202-775-5006x554,English,None,61-80
cbad06c1-8fdd-44ed-aef3-5028ca854229,Michele Wood,74,Female,American,Education,New York,3/9/2024,1/18/2025,Cruise,Booking.com,Motel,Campbell LLC,1,6447.78,Debit Card,5,089-655-7415,English,Wheelchair,61-80
4f8e2145-3926-4715-bf8c-b2919cdfd1cd,Jasmin Murphy,23,Male,American,Leisure,San Francisco,6/20/2023,3/17/2025,Flight,Travelocity,Hotel,Eaton-Robinson,3,3956.25,Debit Card,5,043-060-3341x608,English,Wheelchair,21-40
93cc4c43-c6a3-466d-8bfc-9cf705cc915e,Vicki Nelson,39,Female,American,Business,Los Angeles,12/2/2023,9/17/2024,Flight,TripAdvisor,Motel,Miller Group,13,6484.51,Debit Card,5,+1-223-135-4063x262,English,Wheelchair,21-40
33b8284c-7039-43f1-bb40-6154b70e0cf5,Joseph Watkins,20,Female,American,Leisure,Chicago,10/14/2023,10/5/2024,Bus,Travelocity,Motel,Ortiz-Spencer,10,8939.67,Online Payment,1,-6662,German,Assistance Required,0-20
d1b23811-64ad-44e1-aaa3-e7bbb955ca80,Amy Brown,73,Female,American,Leisure,New York,4/12/2024,2/1/2025,Cruise,Booking.com,Airbnb,"Perez, Allen and Cooke",8,7141.03,Cash,1,875.498.6001,German,None,61-80
ceccfb54-2d72-45d2-a86f-5ba725d68ee3,Gina Kim,35,Female,American,Medical,New York,5/20/2024,5/17/2025,Flight,Expedia,Motel,Mcdaniel-Lee,6,8997.71,Cash,5,-10042,German,Wheelchair,21-40
d3fce93b-5152-427a-90f4-87ad2cd8b929,Tommy Baker,78,Male,American,Leisure,Miami,7/27/2023,9/15/2024,Bus,Expedia,Airbnb,Roy-Johnston,9,980.2,Online Payment,3,(415)468-7935,German,Wheelchair,61-80
d0ae31f5-bd7b-48fc-97ca-a36e19245c0f,Dr. Jeffrey Mcmillan,21,Female,American,Business,San Francisco,8/7/2023,9/29/2024,Flight,MakeMyTrip,Hotel,Serrano LLC,12,700.36,Online Payment,1,001-363-771-4626x925,French,Diet Food,21-40
e25129cc-0785-4c4c-8f12-2f97ea2d25c0,Stephanie Thompson,55,Female,American,Medical,New York,12/26/2023,5/3/2025,Bus,Expedia,Motel,Ortiz-Lee,2,1428.2,Debit Card,5,8785819612,French,None,41-60
8680d05d-9dca-4deb-b37c-342d2138acac,Kenneth Garcia,28,Male,American,Leisure,Orlando,12/24/2023,9/20/2024,Bus,Booking.com,Hostel,Johnson and Sons,14,5163.27,Debit Card,5,001-942-706-9717x8404,German,Assistance Required,21-40
dcf07cbb-bb05-4916-b5d2-99b759297d65,Brittany Walker,27,Female,American,Leisure,Orlando,8/6/2023,1/2/2025,Car,Travelocity,Airbnb,Ayala-Lee,13,4110.99,Debit Card,2,761.189.4757x141,English,Wheelchair,21-40
c270dc4f-28f4-4a53-95a9-996ada54894c,Jessica Woodward,21,Male,American,Education,Orlando,7/19/2023,5/9/2025,Cruise,Expedia,Resort,Dunn-Patrick,3,679.16,Online Payment,2,+1-562-836-1859x4310,German,Wheelchair,21-40
5f9ef2e5-5c8c-4492-a4a8-eec52b54f1fa,Brian Rose,24,Female,American,Education,Las Vegas,1/22/2024,5/23/2025,Flight,TripAdvisor,Hostel,"Holt, Le and Medina",5,8046.23,Online Payment,3,158-467-6444x88659,English,Wheelchair,21-40
31ea7199-43cf-4c33-8de3-c28cc628e42a,Nicholas Williams,75,Male,American,Leisure,Chicago,8/16/2023,5/4/2025,Car,TripAdvisor,Motel,Miller Inc,10,1979.4,Debit Card,1,153.764.4950x39915,English,Assistance Required,61-80
cb758241-f6d7-45e5-a8ce-b872f7a7972e,Kayla Jackson,24,Male,American,Leisure,Los Angeles,11/6/2023,2/24/2025,Flight,Travelocity,Motel,Molina-Wilson,6,9298.43,Cash,1,318-596-8161,French,Wheelchair,21-40
d0cea767-4682-431b-a5c6-8d88939acf99,Mary Wilkerson,22,Male,American,Religious,Los Angeles,3/28/2024,12/2/2024,Cruise,MakeMyTrip,Resort,Alvarez LLC,3,657.02,Debit Card,5,115.213.8056x883,English,Wheelchair,21-40
86a4173b-8737-4892-b11c-a5972cc0fb6d,Barbara Lane,24,Female,American,Religious,Miami,12/8/2023,2/4/2025,Car,Travelocity,Motel,"Brock, Martin and Wallace",4,5713.07,Credit Card,2,+1-193-838-5977x24297,Spanish,None,21-40
7de96c46-ab24-463c-bab8-ac3ea772813b,Morgan Parker,24,Female,American,Education,Chicago,4/21/2024,2/9/2025,Train,Expedia,Hotel,"Edwards, Smith and Martinez",9,1508.12,Credit Card,3,766-902-3390,English,Assistance Required,21-40
a7b05c42-0100-449f-8f5d-d46c5e657246,Nicholas Matthews,25,Male,American,Business,Las Vegas,1/2/2024,3/4/2025,Train,TripAdvisor,Hotel,Mcbride Group,12,2503.77,Debit Card,1,5023676192,German,Diet Food,21-40
488f19d1-fbc2-47be-a8a8-12c7c16126a4,Victoria Nguyen,23,Male,American,Business,New York,3/6/2024,10/18/2024,Cruise,MakeMyTrip,Hostel,Collier and Sons,12,6822.22,Debit Card,1,(503)806-8775x02666,English,Wheelchair,21-40
20f8091b-e7e7-4be2-a52c-14b0fd749e7c,Raymond Cameron,74,Female,American,Business,San Francisco,7/13/2023,8/15/2024,Train,Booking.com,Hotel,Jones Group,5,3127.29,Cash,5,538-319-3040x96926,German,None,61-80
1dfdf118-fc54-49f4-9239-b481ae6d6f62,Ashley Aguilar,76,Female,American,Business,San Francisco,12/18/2023,5/27/2025,Flight,Travelocity,Airbnb,Parsons PLC,2,9347.51,Debit Card,5,656-924-4212,French,Diet Food,61-80
9f086fc2-933c-44c4-930c-7377158b7f39,Valerie Sanders,18,Female,American,Leisure,New York,5/13/2024,2/7/2025,Car,Expedia,Resort,"Owen, Cook and Nelson",14,8104.73,Online Payment,1,239.882.7119,English,Assistance Required,0-20
d0fa6047-1a94-4b28-834d-284b16acc11b,Penny Reynolds,75,Male,American,Leisure,Chicago,1/24/2024,2/5/2025,Cruise,Booking.com,Resort,Fischer PLC,2,687.18,Online Payment,5,(974)749-8555x192,Spanish,None,61-80
d71dc32c-5c62-4891-b941-c1f12e26bcaa,Kristen Jones,83,Female,American,Business,San Francisco,8/13/2023,3/28/2025,Cruise,Expedia,Hostel,Smith Inc,12,5075.19,Online Payment,2,(103)005-5661x72948,English,Diet Food,>80
fcb21cf5-886a-40ca-b9fb-2287ea510e6e,Justin Burns,18,Male,American,Education,New York,2/22/2024,2/9/2025,Flight,Expedia,Hotel,Smith Group,4,8806.64,Credit Card,5,001-294-109-2827,Spanish,Diet Food,0-20
b52e4487-7594-4547-820e-ccebc0d849e1,Kristy Johnson,72,Male,American,Medical,Los Angeles,10/13/2023,1/8/2025,Car,MakeMyTrip,Hostel,Thomas-Woods,8,9746.52,Credit Card,1,8417312538,English,Diet Food,61-80
12687fd1-62ee-4424-bce8-38ac92d95d64,Lynn Turner,69,Female,American,Medical,New York,1/30/2024,5/20/2025,Cruise,MakeMyTrip,Hostel,Howe-Brown,12,8108.31,Online Payment,5,9062149964,German,Assistance Required,61-80
48716154-726b-440a-9993-3bb61b3cf59a,Joseph Price,81,Female,American,Leisure,Las Vegas,10/30/2023,7/19/2024,Car,Travelocity,Hotel,Wilson-Kelley,7,4219.74,Credit Card,5,(404)751-5170,English,Diet Food,>80
49f70a68-c6c2-4b80-ac0b-67b41daf6b62,Terry Gonzales,70,Male,American,Business,Miami,9/16/2023,6/26/2024,Train,MakeMyTrip,Hostel,Campos-Clark,6,5578.04,Online Payment,1,2348665267,English,Assistance Required,61-80
98ba2e9c-5fe2-4665-be79-eca4d2c7342c,Tina Smith,84,Female,American,Education,Las Vegas,9/9/2023,3/15/2025,Cruise,Expedia,Airbnb,Webster Inc,1,6810.11,Cash,1,525-476-2998x5398,French,Assistance Required,>80
23fb6b43-664e-45fb-b079-9a03bf30ee4e,Joseph Hernandez,29,Female,American,Business,Las Vegas,2/4/2024,8/18/2024,Cruise,MakeMyTrip,Hostel,Carter-Goodman,10,5864.44,Online Payment,4,842-962-6657,Spanish,Diet Food,21-40
2b3d8ece-0805-4a1f-91b8-bb7c8494d201,Logan Best,69,Male,American,Leisure,Chicago,1/20/2024,1/12/2025,Train,Expedia,Motel,Rodriguez Group,13,5831.12,Credit Card,2,+1-261-469-0630x14500,Spanish,Wheelchair,61-80
a25b0633-13bd-4498-9b3f-b3b2868beb15,Nicole Stone,71,Male,American,Religious,New York,11/17/2023,8/30/2024,Flight,Booking.com,Hotel,Roberts-Schneider,9,6093.36,Cash,5,359.478.4232,French,None,61-80
358a54d3-ea54-4043-b35d-77889f43144b,Angel Levy,74,Female,American,Leisure,Miami,12/27/2023,7/16/2024,Car,Booking.com,Resort,Fischer-Gross,14,6112.89,Online Payment,5,001-914-154-0356x8090,French,Diet Food,61-80
c9adc963-7c2c-4da6-a01a-2f4f03b1cae0,Jerry Hutchinson,52,Female,American,Leisure,New York,8/30/2023,6/12/2024,Cruise,Expedia,Hostel,Wong Inc,5,4780.54,Credit Card,4,964-566-7152x41524,English,Wheelchair,41-60
dac85fb4-d371-4d1b-b87f-d1ca50335b5b,Devin Vaughan,43,Female,American,Religious,San Francisco,9/29/2023,12/11/2024,Cruise,Travelocity,Resort,"Vazquez, Ryan and Singh",2,4127.1,Online Payment,5,+1-516-137-6196x162,Spanish,None,41-60
999d0611-2c3a-48b6-abdc-8450dcccaee2,Jesus Jensen,24,Female,American,Leisure,Los Angeles,10/9/2023,5/28/2025,Bus,Expedia,Resort,Middleton-Dunn,12,2540.96,Debit Card,5,(207)658-9039,Spanish,Assistance Required,21-40
08d43605-0654-459d-95bb-4686ef2d5ba7,Patricia Jordan,66,Female,American,Business,Orlando,12/25/2023,11/14/2024,Flight,Booking.com,Resort,Lopez-Johnson,10,4054.47,Online Payment,3,3212600326,French,Wheelchair,61-80
be6ef207-ac47-41e8-8152-2b4ffd694c47,Paul Bowman MD,23,Female,American,Medical,Miami,6/1/2024,12/10/2024,Cruise,Expedia,Hotel,"Tran, Torres and Wright",6,2626.13,Debit Card,2,202.625.6538x33064,English,Assistance Required,21-40
189ab009-527d-42ba-9ae3-ff28508c6dbc,James Trevino,41,Female,American,Leisure,Orlando,11/14/2023,4/8/2025,Cruise,Travelocity,Resort,Booker Ltd,7,6687.96,Debit Card,1,8233513231,Spanish,Assistance Required,41-60
43f159e3-ce5c-45a0-89cb-5a2421801034,Christian Carr,25,Male,American,Business,Miami,1/2/2024,3/29/2025,Train,Booking.com,Motel,Waters Ltd,14,750.53,Cash,2,680-170-2895x4731,English,Assistance Required,21-40
66d26474-9cfb-49df-93d6-35d48ec0c72c,Amy Rogers,27,Male,American,Education,Las Vegas,6/8/2023,6/21/2024,Car,Booking.com,Hostel,"Powers, Simpson and Ortiz",10,3786.45,Debit Card,2,(750)891-7105x794,French,Assistance Required,21-40
91238fc5-2cd8-44eb-9268-af33a4e02381,Mary Young,23,Female,American,Medical,Orlando,6/12/2023,10/22/2024,Car,TripAdvisor,Airbnb,Scott-Bush,15,7279.24,Cash,5,(145)360-4844x6017,Spanish,Diet Food,21-40
8a4b11bc-0470-44b9-ac42-2a30cdc36f02,Cory Hays,21,Male,American,Leisure,Chicago,11/25/2023,10/17/2024,Car,TripAdvisor,Hotel,Combs Group,5,4749.95,Cash,1,051-061-1315,French,None,21-40
363980a6-fcc7-4253-993d-9b148de52a00,Terry Davis,35,Female,American,Leisure,New York,9/23/2023,4/20/2025,Train,Booking.com,Hostel,Murray-Andrews,5,9715.77,Credit Card,3,+1-307-012-4995x03563,Spanish,Assistance Required,21-40
18b0bfc9-a9da-40c8-875b-833123592bb5,Kari Robinson,80,Female,American,Medical,New York,2/19/2024,11/19/2024,Train,Expedia,Airbnb,Martinez Group,10,9749.64,Online Payment,2,001-204-444-0434x180,French,None,61-80
94dc3eb7-892a-4ba8-b9d7-5efbfe28c940,Maria Bush,28,Female,American,Education,Chicago,7/7/2023,12/17/2024,Cruise,Travelocity,Hostel,"Crawford, Lin and Williams",10,1621.15,Debit Card,4,568-126-7492x37599,English,Diet Food,21-40
5b44f5af-1aae-4293-996d-e9f4559c7282,Carlos Boyer,79,Female,American,Religious,Los Angeles,9/19/2023,11/3/2024,Cruise,MakeMyTrip,Resort,Graham-Long,8,4784.66,Online Payment,1,5376143587,French,Diet Food,61-80
71a45219-a36d-4a16-ba92-9a7e6b8b998c,Rebecca Avila,81,Male,American,Medical,Los Angeles,7/19/2023,8/22/2024,Car,Booking.com,Hostel,Johnson-Smith,6,8830.39,Cash,4,(946)489-3230x3714,French,Wheelchair,>80
fcbc721c-096a-4b37-a2ab-80186ee4fb33,Christine Carrillo,22,Female,American,Leisure,Las Vegas,3/1/2024,7/28/2024,Flight,Booking.com,Hotel,Wong Group,5,4085.08,Cash,2,5945163730,Spanish,Assistance Required,21-40
dab0fbc0-f953-4c0e-b7de-3f399e3507cc,Amy Richard,27,Female,American,Education,Chicago,9/23/2023,1/26/2025,Car,Travelocity,Hotel,Stewart Ltd,10,7068.04,Debit Card,5,001-129-370-4432x31110,Spanish,Diet Food,21-40
7a6bab10-4b0c-4067-b6fb-78b4b46764a8,Debbie Gilmore,40,Female,American,Leisure,New York,8/6/2023,11/18/2024,Train,MakeMyTrip,Hostel,"Nelson, Gregory and Knox",9,1123.68,Credit Card,4,001-625-859-8222x59938,English,Assistance Required,21-40
e1e14239-96e7-4210-8a60-973615d3de33,Maria Smith,24,Female,American,Leisure,Las Vegas,10/2/2023,4/17/2025,Flight,TripAdvisor,Hotel,"Porter, Singh and Hunt",6,9954.9,Credit Card,3,464-145-7387x856,Spanish,None,21-40
17e9a6a5-ac67-44b9-a7b6-2b6010f71d4a,Joseph Ray,28,Male,American,Leisure,Las Vegas,6/23/2023,12/4/2024,Cruise,Booking.com,Resort,Sullivan Group,4,9901.47,Cash,5,(531)244-5354,French,Diet Food,21-40
